Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Suriname,SUR,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,41.63898087,41.85575867,47.56513977,48.28614044,51.82505035,51.88608932,50.56544113,53.23160934,52.6227684,,,,,,,69.93035889,67.79418182,67.26425934,64.94824219,64.62709808,64.10968018,69.26732635,59.06959915,,,,,,,,81.40540314,88.05856323,,,78.73847961,80.14562988,80.28614044,79.32927704,75.52590942,80.7376709,81.35475159,83.38729858,85.29110718,85.43578339,88.63937378,,,,
Slovak Republic,SVK,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.81761932,89.18932343,91.17881775,92.46614838,92.73706818,84.96697998,85.54615784,86.42635345,86.59240723,88.3735733,90.42398071,93.16429138,93.72812653,93.12507629,92.74604034,92.23792267,92.28138733,92.79505157,92.95864105,92.86279297,91.6049881,91.20674896,91.46679688,91.753479,91.63020325,91.91429138,
Slovenia,SVN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.53623199,90.26660919,91.64945984,91.66381836,93.31137085,94.16851807,100.7713318,102.6368408,107.6265793,107.6322021,108.5993881,97.02600861,96.94164276,96.86650848,98.38822937,98.60449982,98.74532318,98.58956146,98.42246246,98.25888824,111.3647995,110.8730621,111.0017929,117.5061417,117.0590286,115.9077377,
Sweden,SWE,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,84.89386749,75.44332123,86.29847717,82.49035645,82.54714203,81.74701691,80.97451019,83.72609711,88.25669098,90.83316803,92.59358215,92.61804199,92.12870026,91.63152313,90.33165741,,90.42678833,91.19061279,91.48667145,91.70426941,92.23815155,93.64028168,128.776535,134.7888947,140.1686401,146.2868652,151.8132629,173.7436218,175.2213135,170.4763794,165.3349152,158.2563934,148.8365784,104.9523163,103.8196716,103.3234787,102.0067291,100.9686737,99.08625793,97.59723663,96.46965027,97.47563171,136.870285,141.6414337,149.9777985,153.2832184,157.9070129,156.6749573,
Eswatini,SWZ,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,14.33306026,15.99878025,18.20751953,20.74999046,23.6885891,26.53706932,27.9777298,30.75119019,,,,,,,,,,,,,,,,,,,,,45.67641068,45.26432037,44.13674164,45.31647873,46.90699005,46.41965103,49.16952896,51.82672882,55.91738129,56.24134827,,59.75912094,63.70565033,65.72270966,67.61157227,70.06022644,73.53955078,76.03137207,82.18875885,,,
Sint Maarten (Dutch part),SXM,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.6617813,,88.51174927,,,,,
Seychelles,SYC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,30.70422935,33.12086868,34.66577911,37.84601974,42.19992065,42.81684113,35.65814972,,46.71656036,50.3484993,55.12009811,63.21487045,74.52796173,76.12760925,,110.7827911,109.5836563,109.1004715,110.9510117,110.2789307,,110.5672684,113.8190994,114.4517365,117.8826523,113.0165329,115.3076935,,99.54418945,76.53227234,76.3796463,69.3651123,73.31111908,77.85552216,78.74976349,84.77398682,77.63184357,83.00640869,81.08599091,80.33455658,77.05796814,74.32202911,81.21749878,82.31141663,81.22904968,84.36232758,86.56108856,85.91390991,84.19526672,81.13082886
Syrian Arab Republic,SYR,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,18.14612007,20.55768013,22.80850029,24.90583992,26.48875999,28.18148994,29.93250084,31.82006073,33.84778976,34.57133102,34.98278046,36.0079689,38.20330048,41.00487137,43.54743958,45.40869904,45.9274292,45.32300186,44.04969025,42.5687294,40.8094902,39.70275116,40.11936951,39.28855133,38.86621094,39.01860809,39.50934982,40.34218979,41.09732056,41.96282959,43.09944153,45.0275116,60.74151993,64.45337677,68.16973877,69.73179626,71.36641693,71.97229004,71.54399109,72.26609802,74.43776703,77.84510803,52.3813591,,,,,,
Turks and Caicos Islands,TCA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,48.55072021,50.83134842,,,,80.97251892,,,,,,,,,,,,,,,,80.46511841,,,,,75.06596375,74.57627106,,,71.26567841,73.42733002,77.01863098,,,,95.51055908,,,,,69.80122375,76.21144867,,,77.59783936,
Chad,TCD,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,0.282649994,0.335779995,,0.462540001,,,,,,,,,,,1.903929949,,1.782999992,,1.908839941,2.404759884,,,,2.614279985,3.099709988,3.361190081,3.581439972,3.953380108,4.185229778,4.783380032,5.85491991,6.692540169,7.199110031,7.546899796,8.029729843,8.464249611,11.43957043,12.1979599,13.40713978,13.39396954,14.00749016,13.96889973,15.50008965,14.2842598,13.86375046,14.15964031,13.92819023,13.88788986,14.27733994
East Asia & Pacific (IDA & IBRD countries),TEA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,34.41478,38.99144,41.60087,41.71021,39.23567,34.87668,31.62388,27.98724,26.8761,26.72602,28.18112,29.45392,31.97898,33.25419,33.77565,33.65684,35.37372,38.04485,40.3297,42.84339,46.45968,50.42591,53.06801,55.0894,56.6611,57.07244,57.30085,58.14953,60.23712,62.89374,64.98215,68.48917,73.45466,76.80304,80.25857,81.49718,82.66138,82.81765,83.49859,82.80094,82.90289,82.47204,83.13918,84.49041,85.66012
Europe & Central Asia (IDA & IBRD countries),TEC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,86.18105,86.41538,86.67685,87.1035,87.73286,88.42964,88.65874,88.86164,88.61309,88.14231,86.75004,85.44567,84.51154,83.86552,84.18668,84.19478,84.64613,85.26568,86.3303,87.20235,88.85306,90.01765,90.2809,87.46186,85.62509,86.71522,87.60231,87.75957,87.03463,88.79265,90.35394,91.476,96.45515,97.46544,97.70625,98.28085,98.71868,98.92832,99.19978
Togo,TGO,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,3.10593009,4.122819901,4.401850224,5.170660019,6.341989994,8.408390045,9.945090294,11.59216022,13.79526043,15.26198959,,15.21092987,13.17687988,10.62944031,8.896089554,8.957989693,8.693240166,10.24053001,9.147210121,10.91613007,10.28647995,9.922769547,,10.17827988,11.4836998,12.25255966,12.77052975,,16.81675911,19.74786949,21.92431068,25.30723953,27.45434952,29.51584053,31.99858093,34.16466141,31.42038918,,,,,,,,,,52.06328964,,
Thailand,THA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,15.15979958,,17.51597977,19.03483963,20.1830101,22.39987946,24.47587013,25.24263,,,,,,,,,,,,29.10695076,29.66448021,32.85517883,37.10327911,,,,,,,,62.13138962,64.9835968,,70.56649017,75.39940643,76.43924713,82.27754974,82.05029297,83.91191101,85.33512115,88.11807251,86.75601196,85.72045135,123.6061172,118.2244492,118.3756866,114.3785324,116.5134888,113.3554764
Tajikistan,TJK,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.46231842,67.17186737,67.83072662,69.69239807,72.31355286,73.4178772,73.04515839,73.60991669,75.43531036,77.85967255,79.03225708,78.89161682,80.10127258,82.35675049,83.80612946,,,,,,
Turkmenistan,TKM,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.8311615
Latin America & the Caribbean (IDA & IBRD countries),TLA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,26.27405,27.9957,31.51076,33.76966,39.36252,42.11317,44.94442,46.78754,48.2822,72.50163,73.20447,74.32482,75.23939,76.20837,76.9564,53.55449,78.23417,78.37741,78.62144,78.70705,78.81422,79.46528,79.96314,80.02253,80.77185,81.8076,82.83427,83.66486,85.31645,86.40858,88.06171,88.71223,89.9486,88.34693,89.49299,89.8559,89.65225,89.7418,91.26496,92.01197,93.00429,92.9632,92.45248,97.08402,97.20209,97.16591,97.98182,97.83624,99.77661,100.1661
Timor-Leste,TLS,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.71654129,54.22071838,,,51.08850861,60.3524704,62.12852859,65.96790314,67.45552826,67.12640381,70.40881348,74.37507629,79.29902649,83.80834198,87.02535248,90.52359772
Middle East & North Africa (IDA & IBRD countries),TMN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,15.67047,15.79686,17.80414,19.16445,20.59707,22.44834,24.64893,26.89373,28.85621,30.37368,31.45763,32.51805,34.05254,35.28742,36.54981,38.00605,40.04742,41.44625,42.31826,43.66386,47.14206,48.2434,48.60553,50.50378,53.29348,54.59699,55.33771,57.52621,59.72869,61.97996,63.46074,64.52602,65.63386,66.95808,68.27647,68.24792,68.57306,67.72735,68.10263,69.30389,69.76935,73.02197,73.78633,71.54592,72.45305,73.20255,74.31677,74.82202,75.39607,76.17825
Tonga,TON,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,86.13126373,86.74307251,80.1386795,80.82975769,81.18238831,79.7845993,,,86.24913788,,,102.8300629,107.7024536,,98.97244263,91.38852692,83.21781921,,,,97.51928711,100.1932602,,106.0906906,,,,,103.9274521,113.0087509,112.9367294,111.2941895,116.3831787,,,,100.0445099,86.0859375,104.2710266,115.764328,107.159523,104.0440063,96.06906128,96.75124359,99.90614319,102.3983002,,,,
South Asia (IDA & IBRD),TSA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,13.4404,13.47691,13.90076,14.34283,14.65164,15.01036,15.04828,15.36746,15.69374,16.33904,17.25137,17.93807,18.84929,21.3866,21.5109,22.35805,23.41301,23.61329,24.0506,24.56336,26.09871,28.23873,30.3682,32.27535,33.31364,33.55093,34.07743,35.29865,35.32669,35.22053,36.71654,37.25707,39.30243,42.3694,43.25929,45.50171,47.04055,49.49937,52.36789,53.16124,56.22748,59.08639,61.6706,63.47789,68.15128,68.47237,70.20706,68.82001,70.2168,70.10132
Sub-Saharan Africa (IDA & IBRD countries),TSS,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,10.69042,10.7232,10.99587,11.31797,11.49295,11.82836,12.16529,12.53927,13.17539,13.76406,14.55051,15.57495,16.72173,17.04731,17.43901,18.80211,19.47193,19.96799,20.00703,19.64064,19.95097,20.27226,20.40316,20.58667,20.81418,21.52579,21.81902,22.00981,22.55247,22.81101,23.03776,24.11607,24.72142,25.88613,27.25732,28.25785,29.15941,29.81931,31.95875,33.80586,35.78326,36.92546,38.49644,41.24412,40.09342,40.67258,40.22934,40.46448,40.62774,
Trinidad and Tobago,TTO,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,45.75471878,46.11426163,45.25281143,,,,56.52650833,,,,,77.30004883,79.80156708,82.51538849,82.22863007,,85.04644775,85.65901184,84.58650208,84.69595337,82.10598755,80.75428009,81.34816742,,,,,,,,,,,88.49479675,,,,,,,,,,,,,,,
Tunisia,TUN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,12.5309,12.7968502,12.9512701,13.24759007,13.39754009,14.37127972,15.50681019,16.77952003,17.90994072,18.70787048,19.17926979,21.72687912,24.55228043,26.86257935,29.56047058,32.19369125,32.73154068,34.30112076,38.04732132,39.04787064,40.07582855,41.88737869,44.98339081,50.36312866,54.29397964,58.37316132,60.24613953,,72.44637299,76.17749023,78.07997894,79.24736023,80.22251129,,88.94464111,91.35080719,,96.80259705,94.93470764,94.49137878,95.27874756,,,,,99.31896973,,,
Turkey,TUR,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,15.08100986,16.39620018,17.25971031,17.78101921,,20.37500954,21.69504929,22.90653992,23.55986977,25.01518059,,26.39925003,27.16184044,28.41543007,,31.38476944,32.69094086,34.51198959,36.72600174,37.77133179,39.66542053,41.57641983,44.82535934,47.10589981,48.93978119,,49.90066147,,57.96105957,61.68236923,70.2715683,73.94051361,75.65081787,75.47994232,76.09818268,80.14749908,82.94422913,82.91847992,76.28038025,80.52494812,84.49658966,82.87792206,98.84265137,101.4412537,101.456543,101.472229,103.3873672,103.1787491,
Tuvalu,TUV,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.22580719,,,,,,,,52.69121933,,,58.39112091,,,,,,,,,,,,,85.25469208,90.90908813,76.78340149,,71.19496918,47.15346909
Tanzania,TZA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,1.54550004,1.598909974,1.489850044,1.602699995,1.869510055,1.942199945,2.192430019,2.256629944,2.284849882,2.384310007,,2.151139975,2.131210089,2.184089899,,2.563139915,2.798840046,3.100059986,3.534869909,3.907259941,,4.665359974,4.728390217,4.73086977,4.760240078,4.810649872,4.873479843,5.103610039,,,,,,,,,,,,,28.4953804,,,,30.15769005,27.01022911,26.80279922,27.66559982,30.12851906,33.25737
Uganda,UGA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,2.016190052,2.484719992,2.563930035,2.633209944,2.725359917,,3.355870008,5.385809898,,,,7.329589844,,,,8.436400414,,7.636670113,,7.827519894,,,7.765900135,,,,,,,17.0571003,,,21.84194946,,,,,,,,,,,,
Ukraine,UKR,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.87097168,92.74884796,,,,,102.1605988,102.7060623,102.8915329,104.1835098,104.3378983,99.80998993,91.83316803,96.17636871,96.6398468,95.28296661,94.30876923,94.38394928,92.08818817,95.3786087,95.04109955,95.03153229,,,,,
Upper middle income,UMC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,33.79595,37.59149,41.11259,43.68588,43.96352,45.01734,48.40444,49.48012,48.80353,51.33475,47.86714,45.28883,42.54115,41.62537,41.63006,38.44596,44.43801,46.64107,48.07534,48.87949,49.38033,51.09255,53.41138,55.42905,57.57547,60.51589,63.62102,65.59552,67.37876,68.61557,69.05883,69.17261,69.70751,70.48637,72.22828,73.73014,76.66041,80.59523,83.47011,86.06338,87.35753,88.52528,88.55429,90.93958,90.80461,90.74093,90.61548,90.99058,92.24688,93.14698
Uruguay,URY,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,63.51440811,64.55071259,66.46743011,68.74852753,,,,,61.72750092,61.9405098,,,,,,,,,,,,,,,88.04512024,90.22535706,,,101.924408,99.51931,104.6682205,108.2112732,112.4612274,116.8378906,114.7190399,108.5419998,108.5058823,91.34037018,93.39614868,95.92151642,109.4897766,,,,,,,126.5953598,127.6752701,
United States,USA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,60.78913879,,,,,,86.47467804,,,92.49022675,95.55592346,95.37996674,96.84925079,95.22149658,96.54701233,96.55682373,,,91.53662872,92.33627319,,96.41168213,97.48938751,97.39109802,96.55657959,,98.28262329,,94.80326843,95.97605896,94.02300262,95.1835022,96.10214233,95.9484787,94.51463318,95.51132965,94.87367249,95.9805069,95.4068985,96.21578979,96.50357819,96.30905914,97.51304626,98.17357635,98.47470856,98.69555664,98.79605865,
Uzbekistan,UZB,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.26754761,86.70262909,,,95.76603699,95.77684784,87.53453064,87.62906647,89.23480988,88.07569122,89.69268799,89.89936066,89.88127136,91.76400757,91.35452271,91.47483063,91.28845215,92.00714874,92.73642731,94.55303192,97.1457901
St. Vincent and the Grenadines,VCT,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,19.60144997,27.95870972,,33.58877945,32.75662994,33.57038116,,,,,,50.5763092,,46.60390854,39.15927124,42.94118118,54.07059097,48.39857864,,,66.72353363,,,,,,,,,94.65267944,91.43505859,92.48976898,90.29231262,97.79237366,99.41078949,,111.0001907,115.8987122,113.3039017,110.6555786,101.6767426,101.9370499,103.9991684,106.4932327,107.7402725,108.0557404,108.6076508,108.6749725,
"Venezuela, RB",VEN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,33.33065033,36.18563843,38.93239975,41.67905045,43.57870102,,,,,,,,,58.80009842,60.92222977,61.57231903,61.37062836,61.27088928,60.82624054,,61.26438141,62.30218124,63.09199142,,,,,,63.4650383,66.06498718,69.71109009,73.61791229,74.56259155,77.01184845,79.25762939,81.95179749,84.36154175,85.71804047,86.45937347,86.59001923,87.5756073,89.79740906,97.572052,96.28309631,94.48699188,91.35870361,91.56482697,,
British Virgin Islands,VGB,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,106.0267868,98.66667175,86.73912811,88.28452301,84.98023987,85.23364258,,,79.30464172,,72.14170837,,,114.5864716,89.71256256,,,,,101.3985977,100.1680679,97.65625,,97.66082001,,,,,99.01960754,102.1276627,100.499382,97.57282257,105.6626511,107.4879227,123.6363602,125.9393921,120.8187103,,109.7480774,109.0521774,99.37695313,97.31343079,97.78205872,97.54252625,96.92736816,97.32718658,107.0577469,81.25576782,
Virgin Islands (U.S.),VIR,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,36.71089172,37.47214127,,,,,,,,,,,,,,,,,,,,,55.4739418,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,5.205220222,5.611710072,5.754459858,5.938940048,6.707809925,8.208569527,9.165419579,10.65771008,11.02700996,,11.26480007,10.95337009,,11.63632011,,,,,,,,15.83539009,,,,,,,,28.25420952,37.02486038,34.05059052,38.379879,36.72552109,39.53844833,,,,,,59.46823883,,,,,54.94924927,,,,
World,WLD,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,34.45426,36.8611,38.44824,39.89568,40.44714,41.25661,42.84415,43.926,44.22938,45.29866,44.65294,43.74826,42.88806,43.08445,43.08049,41.89448,44.90839,45.8937,46.31615,46.50599,46.89882,48.07086,49.47493,50.90609,52.17136,53.38069,54.5437,55.13022,56.22964,56.66793,57.36025,57.83647,58.76468,60.17703,61.17136,62.31661,63.57823,65.42257,67.23462,68.4109,69.85547,71.12974,72.06009,73.91869,74.92544,74.99799,75.27206,74.90278,75.60966,75.65589
Samoa,WSM,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,59.13029861,,,,,69.22763824,69.16194153,74.55001068,73.32940674,74.54142761,77.44291687,,,,,,,,,,,,,,85.17019653,80.64395142,77.85133362,82.76365662,83.47421265,83.52339172,83.89674377,85.68144989,86.36051941,89.41265106,88.97364044,88.1878891,89.86968231,90.28840637,,92.37648773,93.60572052,93.51096344,93.23188019,,99.62811279,99.12769318,98.0178833,,,
Kosovo,XKX,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.80228043,,27.07608986,,29.07342911,30.48522949,30.28926086,,,30.94857025,,33.62150955,35.63711166,36.9317894,39.98313141,,,43.25849152,,,
South Africa,ZAF,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.10819244,74.42849731,78.59503937,,,87.08215332,,,,92.71086884,90.05899811,85.49687195,85.82541656,85.89602661,86.63217163,89.32212067,90.52635956,93.67931366,94.93522644,93.11347198,95.12342072,96.56371307,98.88162231,101.6803284,,112.8248901,108.7516632,112.0914612,109.0322571,103.9680862,
Zambia,ZMB,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,8.248570442,,8.94178009,,9.076290131,,,,,10.71121979,10.93704987,11.05012989,11.24818993,,,,14.52717972,,14.6557703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,ZWE,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,5.651120186,5.852489948,6.171870232,6.493639946,6.611370087,6.981619835,7.080090046,7.23597002,7.024290085,6.56648016,,12.06853008,17.3871994,23.03144073,28.94222069,32.2986908,34.49011993,36.91764832,38.02017975,38.76279831,40.64673996,39.75069046,35.55241013,33.88267136,34.65557861,37.12247086,39.17279053,,,42.58776855,42.25823975,43.10625076,40.72381973,37.43537903,,,,,,,,,50.15433884,51.34574127,,,,,,
