"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","1996",13.02914,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","1997",14.47075,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","1998",14.45547,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","1999",15.36915,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2000",15.58132,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2001",15.55376,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2002",15.00318,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2003",14.93943,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2004",14.36972,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2005",14.63062,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2006",14.43033,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2007",13.97668,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2008",12.21791,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2009",12.13319,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2010",12.12984,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2011",10.70811,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2012",10.51294,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2013",10.72896,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2014",9.646123,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2015",10.15836,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2016",9.817981,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2017",10.01388,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2018",10.48503,
"GBR","HHFA","LIFEINSRSV","PC_HHFA","A","2019",10.1763,
"GBR","HHFA","MFSH","PC_HHFA","A","1995",3.836836,
"GBR","HHFA","MFSH","PC_HHFA","A","1996",4.062809,
"GBR","HHFA","MFSH","PC_HHFA","A","1997",4.102779,
"GBR","HHFA","MFSH","PC_HHFA","A","1998",3.948675,
"GBR","HHFA","MFSH","PC_HHFA","A","1999",4.37693,
"GBR","HHFA","MFSH","PC_HHFA","A","2000",4.427086,
"GBR","HHFA","MFSH","PC_HHFA","A","2001",4.243716,
"GBR","HHFA","MFSH","PC_HHFA","A","2002",3.85868,
"GBR","HHFA","MFSH","PC_HHFA","A","2003",4.028461,
"GBR","HHFA","MFSH","PC_HHFA","A","2004",4.038736,
"GBR","HHFA","MFSH","PC_HHFA","A","2005",4.092099,
"GBR","HHFA","MFSH","PC_HHFA","A","2006",4.33164,
"GBR","HHFA","MFSH","PC_HHFA","A","2007",3.97591,
"GBR","HHFA","MFSH","PC_HHFA","A","2008",3.941959,
"GBR","HHFA","MFSH","PC_HHFA","A","2009",3.834738,
"GBR","HHFA","MFSH","PC_HHFA","A","2010",3.97361,
"GBR","HHFA","MFSH","PC_HHFA","A","2011",3.644129,
"GBR","HHFA","MFSH","PC_HHFA","A","2012",3.767217,
"GBR","HHFA","MFSH","PC_HHFA","A","2013",4.064282,
"GBR","HHFA","MFSH","PC_HHFA","A","2014",3.96641,
"GBR","HHFA","MFSH","PC_HHFA","A","2015",4.257046,
"GBR","HHFA","MFSH","PC_HHFA","A","2016",4.432109,
"GBR","HHFA","MFSH","PC_HHFA","A","2017",4.802995,
"GBR","HHFA","MFSH","PC_HHFA","A","2018",5.080381,
"GBR","HHFA","MFSH","PC_HHFA","A","2019",5.514167,
"GBR","HHFA","PENSIONF","PC_HHFA","A","1995",40.14039,
"GBR","HHFA","PENSIONF","PC_HHFA","A","1996",39.63332,
"GBR","HHFA","PENSIONF","PC_HHFA","A","1997",40.39943,
"GBR","HHFA","PENSIONF","PC_HHFA","A","1998",41.75399,
"GBR","HHFA","PENSIONF","PC_HHFA","A","1999",37.5817,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2000",39.17953,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2001",40.35331,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2002",43.53833,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2003",41.9045,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2004",42.20285,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2005",42.12939,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2006",40.52069,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2007",40.5916,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2008",41.03247,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2009",39.89828,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2010",40.51329,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2011",45.57435,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2012",45.38159,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2013",43.4498,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2014",46.58521,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2015",45.44883,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2016",46.34044,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2017",45.20773,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2018",43.81508,
"GBR","HHFA","PENSIONF","PC_HHFA","A","2019",43.79685,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","1995",0.4739833,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","1996",0.4955066,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","1997",0.5379161,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","1998",0.4674028,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","1999",0.4474695,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2000",0.4080881,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2001",0.4215025,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2002",0.446285,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2003",0.4269224,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2004",0.4407289,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2005",0.4251291,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2006",0.4454993,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2007",0.4317546,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2008",0.488918,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2009",0.4901159,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2010",0.408932,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2011",0.3429877,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2012",0.4285021,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2013",0.3873871,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2014",0.3598241,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2015",0.3952577,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2016",0.4066328,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2017",0.4144812,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2018",0.3868111,
"GBR","HHFA","SECOTHSH","PC_HHFA","A","2019",0.3151002,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","1995",15.94177,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","1996",16.24686,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","1997",14.73388,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","1998",16.15903,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","1999",19.38079,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2000",16.86161,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2001",14.32072,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2002",10.52712,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2003",11.48215,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2004",11.29155,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2005",11.69295,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2006",11.72974,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2007",12.10617,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2008",10.33123,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2009",12.8812,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2010",12.8861,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2011",11.0716,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2012",9.987473,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2013",10.88696,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2014",10.95549,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2015",10.89048,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2016",10.44939,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2017",10.89542,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2018",10.39005,
"GBR","HHFA","SHOTHEQTY","PC_HHFA","A","2019",10.76694,
"USA","HHFA","CURDEP","PC_HHFA","A","1995",12.80256,
"USA","HHFA","CURDEP","PC_HHFA","A","1996",12.19853,
"USA","HHFA","CURDEP","PC_HHFA","A","1997",11.25003,
"USA","HHFA","CURDEP","PC_HHFA","A","1998",10.44599,
"USA","HHFA","CURDEP","PC_HHFA","A","1999",9.694788,
"USA","HHFA","CURDEP","PC_HHFA","A","2000",10.18814,
"USA","HHFA","CURDEP","PC_HHFA","A","2001",11.12718,
"USA","HHFA","CURDEP","PC_HHFA","A","2002",12.30293,
"USA","HHFA","CURDEP","PC_HHFA","A","2003",11.84732,
"USA","HHFA","CURDEP","PC_HHFA","A","2004",11.46723,
"USA","HHFA","CURDEP","PC_HHFA","A","2005",11.3702,
"USA","HHFA","CURDEP","PC_HHFA","A","2006",11.29442,
"USA","HHFA","CURDEP","PC_HHFA","A","2007",11.47782,
"USA","HHFA","CURDEP","PC_HHFA","A","2008",14.12057,
"USA","HHFA","CURDEP","PC_HHFA","A","2009",13.53862,
"USA","HHFA","CURDEP","PC_HHFA","A","2010",12.66813,
"USA","HHFA","CURDEP","PC_HHFA","A","2011",13.4897,
"USA","HHFA","CURDEP","PC_HHFA","A","2012",13.23641,
"USA","HHFA","CURDEP","PC_HHFA","A","2013",12.48808,
"USA","HHFA","CURDEP","PC_HHFA","A","2014",12.44848,
"USA","HHFA","CURDEP","PC_HHFA","A","2015",13.07106,
"USA","HHFA","CURDEP","PC_HHFA","A","2016",13.22876,
"USA","HHFA","CURDEP","PC_HHFA","A","2017",12.53068,
"USA","HHFA","CURDEP","PC_HHFA","A","2018",13.05678,
"USA","HHFA","CURDEP","PC_HHFA","A","2019",12.12594,
"USA","HHFA","CURDEP","PC_HHFA","A","2020",13.49472,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","1995",6.285963,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","1996",5.958282,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","1997",5.932281,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","1998",5.944185,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","1999",6.069635,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2000",6.294156,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2001",6.484303,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2002",6.915232,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2003",6.753241,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2004",6.534682,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2005",6.426673,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2006",6.125449,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2007",6.093117,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2008",6.438597,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2009",6.460047,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2010",6.370452,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2011",6.329268,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2012",6.169868,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2013",6.033559,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2014",5.896022,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2015",5.898947,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2016",5.822392,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2017",5.657454,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2018",5.628652,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2019",5.367054,
"USA","HHFA","LIFEINSRSV","PC_HHFA","A","2020",5.234859,
"USA","HHFA","MFSH","PC_HHFA","A","1995",7.760695,
"USA","HHFA","MFSH","PC_HHFA","A","1996",8.544446,
"USA","HHFA","MFSH","PC_HHFA","A","1997",9.372474,
"USA","HHFA","MFSH","PC_HHFA","A","1998",10.36569,
"USA","HHFA","MFSH","PC_HHFA","A","1999",11.20099,
"USA","HHFA","MFSH","PC_HHFA","A","2000",11.17751,
"USA","HHFA","MFSH","PC_HHFA","A","2001",11.466,
"USA","HHFA","MFSH","PC_HHFA","A","2002",10.64027,
"USA","HHFA","MFSH","PC_HHFA","A","2003",10.76733,
"USA","HHFA","MFSH","PC_HHFA","A","2004",10.28524,
"USA","HHFA","MFSH","PC_HHFA","A","2005",10.01598,
"USA","HHFA","MFSH","PC_HHFA","A","2006",10.69838,
"USA","HHFA","MFSH","PC_HHFA","A","2007",12.01125,
"USA","HHFA","MFSH","PC_HHFA","A","2008",10.94277,
"USA","HHFA","MFSH","PC_HHFA","A","2009",11.8341,
"USA","HHFA","MFSH","PC_HHFA","A","2010",11.52917,
"USA","HHFA","MFSH","PC_HHFA","A","2011",11.06357,
"USA","HHFA","MFSH","PC_HHFA","A","2012",11.67473,
"USA","HHFA","MFSH","PC_HHFA","A","2013",12.05972,
"USA","HHFA","MFSH","PC_HHFA","A","2014",11.90436,
"USA","HHFA","MFSH","PC_HHFA","A","2015",11.53898,
"USA","HHFA","MFSH","PC_HHFA","A","2016",11.47256,
"USA","HHFA","MFSH","PC_HHFA","A","2017",12.18066,
"USA","HHFA","MFSH","PC_HHFA","A","2018",11.73213,
"USA","HHFA","MFSH","PC_HHFA","A","2019",12.9348,
"USA","HHFA","MFSH","PC_HHFA","A","2020",13.09564,
"USA","HHFA","PENSIONF","PC_HHFA","A","1995",28.60676,
"USA","HHFA","PENSIONF","PC_HHFA","A","1996",28.95645,
"USA","HHFA","PENSIONF","PC_HHFA","A","1997",28.18316,
"USA","HHFA","PENSIONF","PC_HHFA","A","1998",27.71873,
"USA","HHFA","PENSIONF","PC_HHFA","A","1999",27.21193,
"USA","HHFA","PENSIONF","PC_HHFA","A","2000",28.13224,
"USA","HHFA","PENSIONF","PC_HHFA","A","2001",28.45904,
"USA","HHFA","PENSIONF","PC_HHFA","A","2002",29.64813,
"USA","HHFA","PENSIONF","PC_HHFA","A","2003",28.719,
"USA","HHFA","PENSIONF","PC_HHFA","A","2004",27.70929,
"USA","HHFA","PENSIONF","PC_HHFA","A","2005",27.29931,
"USA","HHFA","PENSIONF","PC_HHFA","A","2006",26.59646,
"USA","HHFA","PENSIONF","PC_HHFA","A","2007",26.65159,
"USA","HHFA","PENSIONF","PC_HHFA","A","2008",28.96748,
"USA","HHFA","PENSIONF","PC_HHFA","A","2009",29.4046,
"USA","HHFA","PENSIONF","PC_HHFA","A","2010",29.48381,
"USA","HHFA","PENSIONF","PC_HHFA","A","2011",29.44077,
"USA","HHFA","PENSIONF","PC_HHFA","A","2012",28.68902,
"USA","HHFA","PENSIONF","PC_HHFA","A","2013",29.19974,
"USA","HHFA","PENSIONF","PC_HHFA","A","2014",28.34586,
"USA","HHFA","PENSIONF","PC_HHFA","A","2015",28.27256,
"USA","HHFA","PENSIONF","PC_HHFA","A","2016",28.01938,
"USA","HHFA","PENSIONF","PC_HHFA","A","2017",27.32061,
"USA","HHFA","PENSIONF","PC_HHFA","A","2018",27.51949,
"USA","HHFA","PENSIONF","PC_HHFA","A","2019",26.09054,
"USA","HHFA","PENSIONF","PC_HHFA","A","2020",24.99763,
"USA","HHFA","SECOTHSH","PC_HHFA","A","1995",9.271347,
"USA","HHFA","SECOTHSH","PC_HHFA","A","1996",9.092752,
"USA","HHFA","SECOTHSH","PC_HHFA","A","1997",8.054604,
"USA","HHFA","SECOTHSH","PC_HHFA","A","1998",7.467176,
"USA","HHFA","SECOTHSH","PC_HHFA","A","1999",5.889994,
"USA","HHFA","SECOTHSH","PC_HHFA","A","2000",5.925467,
"USA","HHFA","SECOTHSH","PC_HHFA","A","2001",5.487373,
"USA","HHFA","SECOTHSH","PC_HHFA","A","2002",6.459385,
"USA","HHFA","SECOTHSH","PC_HHFA","A","2003",5.927354,
"USA","HHFA","SECOTHSH","PC_HHFA","A","2004",7.354985,
"USA","HHFA","SECOTHSH","PC_HHFA","A","2005",6.791349,
"USA","HHFA","SECOTHSH","PC_HHFA","A","2006",5.830012,
"USA","HHFA","SECOTHSH","PC_HHFA","A","2007",6.502853,
"USA","HHFA","SECOTHSH","PC_HHFA","A","2008",8.980525,
"USA","HHFA","SECOTHSH","PC_HHFA","A","2009",9.356853,
"USA","HHFA","SECOTHSH","PC_HHFA","A","2010",9.494056,
"USA","HHFA","SECOTHSH","PC_HHFA","A","2011",9.951686,
"USA","HHFA","SECOTHSH","PC_HHFA","A","2012",9.453164,
"USA","HHFA","SECOTHSH","PC_HHFA","A","2013",6.72969,
"USA","HHFA","SECOTHSH","PC_HHFA","A","2014",6.582147,
"USA","HHFA","SECOTHSH","PC_HHFA","A","2015",6.325067,
"USA","HHFA","SECOTHSH","PC_HHFA","A","2016",5.792584,
"USA","HHFA","SECOTHSH","PC_HHFA","A","2017",5.311288,
"USA","HHFA","SECOTHSH","PC_HHFA","A","2018",6.166126,
"USA","HHFA","SECOTHSH","PC_HHFA","A","2019",6.089272,
"USA","HHFA","SECOTHSH","PC_HHFA","A","2020",4.855186,
"USA","HHFA","SHOTHEQTY","PC_HHFA","A","1995",32.43259,
"USA","HHFA","SHOTHEQTY","PC_HHFA","A","1996",32.41506,
"USA","HHFA","SHOTHEQTY","PC_HHFA","A","1997",34.52533,
"USA","HHFA","SHOTHEQTY","PC_HHFA","A","1998",35.38141,
"USA","HHFA","SHOTHEQTY","PC_HHFA","A","1999",37.10962,
"USA","HHFA","SHOTHEQTY","PC_HHFA","A","2000",35.03819,
"USA","HHFA","SHOTHEQTY","PC_HHFA","A","2001",33.47218,
"USA","HHFA","SHOTHEQTY","PC_HHFA","A","2002",30.44735,
"USA","HHFA","SHOTHEQTY","PC_HHFA","A","2003",32.46225,
"USA","HHFA","SHOTHEQTY","PC_HHFA","A","2004",33.12864,
"USA","HHFA","SHOTHEQTY","PC_HHFA","A","2005",34.70593,
"USA","HHFA","SHOTHEQTY","PC_HHFA","A","2006",36.08252,
"USA","HHFA","SHOTHEQTY","PC_HHFA","A","2007",33.62229,
"USA","HHFA","SHOTHEQTY","PC_HHFA","A","2008",26.63375,
"USA","HHFA","SHOTHEQTY","PC_HHFA","A","2009",25.75072,
"USA","HHFA","SHOTHEQTY","PC_HHFA","A","2010",27.12304,
"USA","HHFA","SHOTHEQTY","PC_HHFA","A","2011",26.38742,
"USA","HHFA","SHOTHEQTY","PC_HHFA","A","2012",27.66217,
"USA","HHFA","SHOTHEQTY","PC_HHFA","A","2013",30.53149,
"USA","HHFA","SHOTHEQTY","PC_HHFA","A","2014",31.95238,
"USA","HHFA","SHOTHEQTY","PC_HHFA","A","2015",32.1235,
"USA","HHFA","SHOTHEQTY","PC_HHFA","A","2016",32.97239,
"USA","HHFA","SHOTHEQTY","PC_HHFA","A","2017",34.54124,
"USA","HHFA","SHOTHEQTY","PC_HHFA","A","2018",33.37941,
"USA","HHFA","SHOTHEQTY","PC_HHFA","A","2019",35.11575,
"USA","HHFA","SHOTHEQTY","PC_HHFA","A","2020",36.10347,
"CHL","HHFA","CURDEP","PC_HHFA","A","2003",14.30702,
"CHL","HHFA","CURDEP","PC_HHFA","A","2004",13.99082,
"CHL","HHFA","CURDEP","PC_HHFA","A","2005",13.19364,
"CHL","HHFA","CURDEP","PC_HHFA","A","2006",13.12741,
"CHL","HHFA","CURDEP","PC_HHFA","A","2007",11.53326,
"CHL","HHFA","CURDEP","PC_HHFA","A","2008",13.20081,
"CHL","HHFA","CURDEP","PC_HHFA","A","2009",10.79865,
"CHL","HHFA","CURDEP","PC_HHFA","A","2010",10.49643,
"CHL","HHFA","CURDEP","PC_HHFA","A","2011",12.10695,
"CHL","HHFA","CURDEP","PC_HHFA","A","2012",12.94121,
"CHL","HHFA","CURDEP","PC_HHFA","A","2013",12.88121,
"CHL","HHFA","CURDEP","PC_HHFA","A","2014",12.00131,
"CHL","HHFA","CURDEP","PC_HHFA","A","2015",12.79484,
"CHL","HHFA","CURDEP","PC_HHFA","A","2016",13.09472,
"CHL","HHFA","CURDEP","PC_HHFA","A","2017",12.85472,
"CHL","HHFA","CURDEP","PC_HHFA","A","2018",13.26781,
"CHL","HHFA","CURDEP","PC_HHFA","A","2019",12.79361,
"CHL","HHFA","LIFEINSRSV","PC_HHFA","A","2003",10.0881,
"CHL","HHFA","LIFEINSRSV","PC_HHFA","A","2004",10.12883,
"CHL","HHFA","LIFEINSRSV","PC_HHFA","A","2005",10.28939,
"CHL","HHFA","LIFEINSRSV","PC_HHFA","A","2006",9.631371,
"CHL","HHFA","LIFEINSRSV","PC_HHFA","A","2007",9.785559,
"CHL","HHFA","LIFEINSRSV","PC_HHFA","A","2008",11.59657,
"CHL","HHFA","LIFEINSRSV","PC_HHFA","A","2009",10.69928,
"CHL","HHFA","LIFEINSRSV","PC_HHFA","A","2010",10.21849,
"CHL","HHFA","LIFEINSRSV","PC_HHFA","A","2011",10.60005,
"CHL","HHFA","LIFEINSRSV","PC_HHFA","A","2012",10.62094,
"CHL","HHFA","LIFEINSRSV","PC_HHFA","A","2013",10.51563,
"CHL","HHFA","LIFEINSRSV","PC_HHFA","A","2014",10.17181,
"CHL","HHFA","LIFEINSRSV","PC_HHFA","A","2015",10.47732,
"CHL","HHFA","LIFEINSRSV","PC_HHFA","A","2016",10.90532,
"CHL","HHFA","LIFEINSRSV","PC_HHFA","A","2017",11.0158,
"CHL","HHFA","LIFEINSRSV","PC_HHFA","A","2018",11.25711,
"CHL","HHFA","LIFEINSRSV","PC_HHFA","A","2019",10.84995,
"CHL","HHFA","MFSH","PC_HHFA","A","2003",3.225378,
"CHL","HHFA","MFSH","PC_HHFA","A","2004",3.973681,
"CHL","HHFA","MFSH","PC_HHFA","A","2005",3.762256,
"CHL","HHFA","MFSH","PC_HHFA","A","2006",4.419868,
"CHL","HHFA","MFSH","PC_HHFA","A","2007",4.632426,
"CHL","HHFA","MFSH","PC_HHFA","A","2008",4.37199,
"CHL","HHFA","MFSH","PC_HHFA","A","2009",5.599504,
"CHL","HHFA","MFSH","PC_HHFA","A","2010",5.445896,
"CHL","HHFA","MFSH","PC_HHFA","A","2011",5.016498,
"CHL","HHFA","MFSH","PC_HHFA","A","2012",4.640861,
"CHL","HHFA","MFSH","PC_HHFA","A","2013",4.894701,
"CHL","HHFA","MFSH","PC_HHFA","A","2014",5.564779,
"CHL","HHFA","MFSH","PC_HHFA","A","2015",5.108388,
"CHL","HHFA","MFSH","PC_HHFA","A","2016",5.123252,
"CHL","HHFA","MFSH","PC_HHFA","A","2017",5.191008,
"CHL","HHFA","MFSH","PC_HHFA","A","2018",5.310343,
"CHL","HHFA","MFSH","PC_HHFA","A","2019",5.509985,
"CHL","HHFA","PENSIONF","PC_HHFA","A","2003",33.94399,
"CHL","HHFA","PENSIONF","PC_HHFA","A","2004",35.32049,
"CHL","HHFA","PENSIONF","PC_HHFA","A","2005",36.79487,
"CHL","HHFA","PENSIONF","PC_HHFA","A","2006",39.60451,
"CHL","HHFA","PENSIONF","PC_HHFA","A","2007",41.67726,
"CHL","HHFA","PENSIONF","PC_HHFA","A","2008",36.42262,
"CHL","HHFA","PENSIONF","PC_HHFA","A","2009",41.95317,
"CHL","HHFA","PENSIONF","PC_HHFA","A","2010",43.22844,
"CHL","HHFA","PENSIONF","PC_HHFA","A","2011",41.65068,
"CHL","HHFA","PENSIONF","PC_HHFA","A","2012",41.84996,
"CHL","HHFA","PENSIONF","PC_HHFA","A","2013",41.84298,
"CHL","HHFA","PENSIONF","PC_HHFA","A","2014",42.07859,
"CHL","HHFA","PENSIONF","PC_HHFA","A","2015",41.9194,
"CHL","HHFA","PENSIONF","PC_HHFA","A","2016",41.79942,
"CHL","HHFA","PENSIONF","PC_HHFA","A","2017",43.16832,
"CHL","HHFA","PENSIONF","PC_HHFA","A","2018",42.17421,
"CHL","HHFA","PENSIONF","PC_HHFA","A","2019",44.74503,
"CHL","HHFA","SECOTHSH","PC_HHFA","A","2003",0.0385217,
"CHL","HHFA","SECOTHSH","PC_HHFA","A","2004",0.0468218,
"CHL","HHFA","SECOTHSH","PC_HHFA","A","2005",0.0527426,
"CHL","HHFA","SECOTHSH","PC_HHFA","A","2006",0.0481893,
"CHL","HHFA","SECOTHSH","PC_HHFA","A","2007",0.0600641,
"CHL","HHFA","SECOTHSH","PC_HHFA","A","2008",0.1325779,
"CHL","HHFA","SECOTHSH","PC_HHFA","A","2009",0.0682814,
"CHL","HHFA","SECOTHSH","PC_HHFA","A","2010",0.0712162,
"CHL","HHFA","SECOTHSH","PC_HHFA","A","2011",0.1159268,
"CHL","HHFA","SECOTHSH","PC_HHFA","A","2012",0.1044589,
"CHL","HHFA","SECOTHSH","PC_HHFA","A","2013",0.0941706,
"CHL","HHFA","SECOTHSH","PC_HHFA","A","2014",0.0978773,
"CHL","HHFA","SECOTHSH","PC_HHFA","A","2015",0.1045813,
"CHL","HHFA","SECOTHSH","PC_HHFA","A","2016",0.0928982,
"CHL","HHFA","SECOTHSH","PC_HHFA","A","2017",0.0820387,
"CHL","HHFA","SECOTHSH","PC_HHFA","A","2018",0.0849851,
"CHL","HHFA","SECOTHSH","PC_HHFA","A","2019",0.1234406,
"CHL","HHFA","SHOTHEQTY","PC_HHFA","A","2003",38.10064,
"CHL","HHFA","SHOTHEQTY","PC_HHFA","A","2004",36.20804,
"CHL","HHFA","SHOTHEQTY","PC_HHFA","A","2005",35.54669,
"CHL","HHFA","SHOTHEQTY","PC_HHFA","A","2006",32.79316,
"CHL","HHFA","SHOTHEQTY","PC_HHFA","A","2007",31.93174,
"CHL","HHFA","SHOTHEQTY","PC_HHFA","A","2008",33.81932,
"CHL","HHFA","SHOTHEQTY","PC_HHFA","A","2009",30.43673,
"CHL","HHFA","SHOTHEQTY","PC_HHFA","A","2010",29.5109,
"CHL","HHFA","SHOTHEQTY","PC_HHFA","A","2011",29.74397,
"CHL","HHFA","SHOTHEQTY","PC_HHFA","A","2012",29.30684,
"CHL","HHFA","SHOTHEQTY","PC_HHFA","A","2013",29.35005,
"CHL","HHFA","SHOTHEQTY","PC_HHFA","A","2014",29.67486,
"CHL","HHFA","SHOTHEQTY","PC_HHFA","A","2015",29.11801,
"CHL","HHFA","SHOTHEQTY","PC_HHFA","A","2016",28.58184,
"CHL","HHFA","SHOTHEQTY","PC_HHFA","A","2017",27.26297,
"CHL","HHFA","SHOTHEQTY","PC_HHFA","A","2018",27.45399,
"CHL","HHFA","SHOTHEQTY","PC_HHFA","A","2019",25.43042,
